Timestamp,Test Case,Step,Status,Message
2025-10-24 18:27:19,Vehicles Add,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 119, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Skoda Fabia']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:27:37,Vehicles Add,Open Website,PASS,
2025-10-24 18:27:38,Vehicles Add,Login,PASS,
2025-10-24 18:27:44,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:27:44,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:27:44,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:27:44,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:27:44,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:27:45,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:27:45,Vehicles Add,Select Brand,PASS,
2025-10-24 18:27:53,Vehicles Add,Select Model,PASS,
2025-10-24 18:27:53,Vehicles Add,Select Variant,PASS,
2025-10-24 18:27:54,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:28:04,Vehicles Add,Select Year,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 150, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='2024']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:31:32,Vehicles Add,Open Website,PASS,
2025-10-24 18:31:35,Vehicles Add,Login,PASS,
2025-10-24 18:31:47,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:31:48,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:31:48,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:31:48,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:31:48,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:31:49,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:31:49,Vehicles Add,Select Brand,PASS,
2025-10-24 18:31:53,Vehicles Add,Select Model,PASS,
2025-10-24 18:31:53,Vehicles Add,Select Variant,PASS,
2025-10-24 18:31:53,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:31:54,Vehicles Add,Select Year,PASS,
2025-10-24 18:32:04,Vehicles Add,Purchase Date,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 163, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.XPATH, ""//button[text()='25']""))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:32:04,Vehicles Add,Upload Purchase Price,PASS,
2025-10-24 18:32:05,Vehicles Add,Upload Rent Price,PASS,
2025-10-24 18:32:05,Vehicles Add,Select Transmission,PASS,
2025-10-24 18:32:15,Vehicles Add,Select Body Type,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 187, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Automatic']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:32:52,Vehicles Add,Open Website,PASS,
2025-10-24 18:32:53,Vehicles Add,Login,PASS,
2025-10-24 18:33:00,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:33:00,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:33:01,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:33:01,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:33:01,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:33:02,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:33:02,Vehicles Add,Select Brand,PASS,
2025-10-24 18:33:16,Vehicles Add,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 119, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Skoda Fabia']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:34:03,Vehicles Add,Open Website,PASS,
2025-10-24 18:34:04,Vehicles Add,Login,PASS,
2025-10-24 18:34:17,Vehicles Add,Navigate to Vehicles,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 90, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, constent.ADD_VEHICLES_BUTTON))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 129, in until
    value = method(self._driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 623, in _predicate
    element = visibility_of(target)(driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 252, in _predicate
    return _element_if_visible(element)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 272, in _element_if_visible
    return element if element.is_displayed() == visibility else False
                      ~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webelement.py"", line 342, in is_displayed
    return self.parent.execute_script(f""/* isDisplayed */return ({isDisplayed_js}).apply(null, arguments);"", self)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 544, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.StaleElementReferenceException: Message: stale element reference: stale element not found in the current frame
  (Session info: chrome=141.0.7390.107); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff70603816a]
	(No symbol) [0x0x7ff70603b5b2]
	(No symbol) [0x0x7ff7060daa1b]
	(No symbol) [0x0x7ff7060b122a]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:34:37,Vehicles Add,Open Website,PASS,
2025-10-24 18:34:40,Vehicles Add,Login,PASS,
2025-10-24 18:34:45,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:34:45,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:34:45,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:34:46,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:34:46,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:34:47,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:34:47,Vehicles Add,Select Brand,PASS,
2025-10-24 18:34:51,Vehicles Add,Select Model,PASS,
2025-10-24 18:34:52,Vehicles Add,Select Variant,PASS,
2025-10-24 18:34:52,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:34:52,Vehicles Add,Select Year,PASS,
2025-10-24 18:34:53,Vehicles Add,Purchase Date,PASS,
2025-10-24 18:34:54,Vehicles Add,Upload Purchase Price,PASS,
2025-10-24 18:34:54,Vehicles Add,Upload Rent Price,PASS,
2025-10-24 18:34:55,Vehicles Add,Select Transmission,PASS,
2025-10-24 18:34:55,Vehicles Add,Upload Top Speed,PASS,
2025-10-24 18:34:55,Vehicles Add,Upload Acceleration,PASS,
2025-10-24 18:34:56,Vehicles Add,Select Number OF Seats,PASS,
2025-10-24 18:34:56,Vehicles Add,Fuel Tank Range,PASS,
2025-10-24 18:34:57,Vehicles Add,Fuel Type,PASS,
2025-10-24 18:34:57,Vehicles Add,ADD Mileage,PASS,
2025-10-24 18:34:57,Vehicles Add,Exterior Color,PASS,
2025-10-24 18:34:58,Vehicles Add,Interior Color,PASS,
2025-10-24 18:34:58,Vehicles Add,Add Number Plate,PASS,
2025-10-24 18:34:59,Vehicles Add,Fitness Date,PASS,
2025-10-24 18:34:59,Vehicles Add,ADD Horse Power,PASS,
2025-10-24 18:35:00,Vehicles Add,Features,PASS,
2025-10-24 18:35:01,Vehicles Add,Features On Home,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 278, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.XPATH, constent.V_FEATURES_HOME))).click()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webelement.py"", line 121, in click
    self._execute(Command.CLICK_ELEMENT)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webelement.py"", line 574, in _execute
    return self._parent.execute(command, params)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.ElementClickInterceptedException: Message: element click intercepted: Element <input class=""sr-only peer"" type=""checkbox"" name=""is_feature""> is not clickable at point (887, 561). Other element would receive the click: <div class=""flex-1 overflow-y-auto py-4 px-6"">...</div>
  (Session info: chrome=141.0.7390.107)
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706090a39]
	(No symbol) [0x0x7ff70608e3be]
	(No symbol) [0x0x7ff70608b2e1]
	(No symbol) [0x0x7ff70608a1a0]
	(No symbol) [0x0x7ff70607b7c8]
	(No symbol) [0x0x7ff7060b122a]
	(No symbol) [0x0x7ff70607b056]
	(No symbol) [0x0x7ff7060b1440]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:39:28,Vehicles Add,Open Website,PASS,
2025-10-24 18:39:31,Vehicles Add,Login,PASS,
2025-10-24 18:39:40,Vehicles Add,Navigate to Vehicles,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 90, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, constent.ADD_VEHICLES_BUTTON))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 129, in until
    value = method(self._driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 623, in _predicate
    element = visibility_of(target)(driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 252, in _predicate
    return _element_if_visible(element)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 272, in _element_if_visible
    return element if element.is_displayed() == visibility else False
                      ~~~~~~~~~~~~~~~~~~~~^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webelement.py"", line 342, in is_displayed
    return self.parent.execute_script(f""/* isDisplayed */return ({isDisplayed_js}).apply(null, arguments);"", self)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 544, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.StaleElementReferenceException: Message: stale element reference: stale element not found in the current frame
  (Session info: chrome=141.0.7390.107); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff70603816a]
	(No symbol) [0x0x7ff70603b5b2]
	(No symbol) [0x0x7ff7060daa1b]
	(No symbol) [0x0x7ff7060b122a]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:40:13,Vehicles Add,Open Website,PASS,
2025-10-24 18:40:14,Vehicles Add,Login,PASS,
2025-10-24 18:40:22,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:40:22,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:40:22,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:40:23,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:40:23,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:40:23,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:40:24,Vehicles Add,Select Brand,PASS,
2025-10-24 18:40:28,Vehicles Add,Select Model,PASS,
2025-10-24 18:40:28,Vehicles Add,Select Variant,PASS,
2025-10-24 18:40:29,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:40:29,Vehicles Add,Select Year,PASS,
2025-10-24 18:40:30,Vehicles Add,Purchase Date,PASS,
2025-10-24 18:40:30,Vehicles Add,Upload Purchase Price,PASS,
2025-10-24 18:40:30,Vehicles Add,Upload Rent Price,PASS,
2025-10-24 18:40:31,Vehicles Add,Select Transmission,PASS,
2025-10-24 18:40:31,Vehicles Add,Upload Top Speed,PASS,
2025-10-24 18:40:32,Vehicles Add,Upload Acceleration,PASS,
2025-10-24 18:40:32,Vehicles Add,Select Number OF Seats,PASS,
2025-10-24 18:40:33,Vehicles Add,Fuel Tank Range,PASS,
2025-10-24 18:40:33,Vehicles Add,Fuel Type,PASS,
2025-10-24 18:40:33,Vehicles Add,ADD Mileage,PASS,
2025-10-24 18:40:34,Vehicles Add,Exterior Color,PASS,
2025-10-24 18:40:35,Vehicles Add,Interior Color,PASS,
2025-10-24 18:40:35,Vehicles Add,Add Number Plate,PASS,
2025-10-24 18:40:36,Vehicles Add,Fitness Date,PASS,
2025-10-24 18:40:36,Vehicles Add,ADD Horse Power,PASS,
2025-10-24 18:40:37,Vehicles Add,Features,PASS,
